seat_id,room_id,floor_id,building_id,seat_number,seat_type,status,assigned_user_id,x_position,y_position
ec7cd02c-63eb-4ae6-a97d-3de8e8e15a4a,fecac3ba-1176-4fe7-9639-59ddcfc7f5fd,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 1,assigned,available,,,
e543c637-19e4-43f2-a212-6e5caa5545d5,fecac3ba-1176-4fe7-9639-59ddcfc7f5fd,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 2,assigned,available,,,
636fe50a-8f70-4c68-aa00-bd25934b6d7b,fecac3ba-1176-4fe7-9639-59ddcfc7f5fd,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 3,assigned,available,,,
f415f665-1bc4-4557-b7a2-cd66ba1cdb98,fecac3ba-1176-4fe7-9639-59ddcfc7f5fd,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 4,assigned,available,,,
925ee1e4-948e-4483-90a2-9595bcf14330,fecac3ba-1176-4fe7-9639-59ddcfc7f5fd,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 5,assigned,available,,,
cbc04457-973f-4b22-956a-a5d15188e53d,fecac3ba-1176-4fe7-9639-59ddcfc7f5fd,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 6,assigned,available,,,
b1fc5237-e960-4221-a14d-a3553e3e704a,fecac3ba-1176-4fe7-9639-59ddcfc7f5fd,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 7,assigned,available,,,
8edf6a9f-76c1-4db2-b511-d782431cbfd8,fecac3ba-1176-4fe7-9639-59ddcfc7f5fd,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 8,assigned,available,,,
256a2b8e-f938-4ac1-b730-0ecf0ab9062e,fecac3ba-1176-4fe7-9639-59ddcfc7f5fd,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 9,assigned,available,,,
877c4d2c-0733-4296-8b96-107618848873,fecac3ba-1176-4fe7-9639-59ddcfc7f5fd,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 10,assigned,available,,,
a98548ad-a6c8-4d4b-8bc0-93fc3c4b5576,fecac3ba-1176-4fe7-9639-59ddcfc7f5fd,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 11,assigned,available,,,
95b41fae-3af0-4517-8c65-4c860dcbe02b,fecac3ba-1176-4fe7-9639-59ddcfc7f5fd,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 12,assigned,available,,,
e9223d78-e213-4440-91b9-e883a8b14657,fecac3ba-1176-4fe7-9639-59ddcfc7f5fd,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 13,assigned,available,,,
f0db1964-db0a-4d18-bf02-38524b5d97bf,fecac3ba-1176-4fe7-9639-59ddcfc7f5fd,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 14,assigned,available,,,
4c4e89c1-c4b3-4375-aee5-a85743817b77,fecac3ba-1176-4fe7-9639-59ddcfc7f5fd,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 15,assigned,available,,,
7b9eda83-b241-4e86-9bec-c282af818d43,fecac3ba-1176-4fe7-9639-59ddcfc7f5fd,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 16,assigned,available,,,
cbff8f8c-9b2c-441a-bcb3-e4042101ed18,2f5316da-d08a-428a-85e3-34b921e5b7fc,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 1,assigned,available,,,
4d26c34f-1944-48d7-b174-6de7c6fbcc6e,2f5316da-d08a-428a-85e3-34b921e5b7fc,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 2,assigned,available,,,
b7589960-b403-41ac-812e-255e5775ecc0,2f5316da-d08a-428a-85e3-34b921e5b7fc,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 3,assigned,available,,,
2e3a0fe7-59f4-4a4a-9f99-8ebd90a5299a,2f5316da-d08a-428a-85e3-34b921e5b7fc,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 4,assigned,available,,,
77feb3fb-7a73-44a9-ac0a-17293b387d05,2f5316da-d08a-428a-85e3-34b921e5b7fc,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 5,assigned,available,,,
e9d01bf3-e28b-405c-8095-d3c0cedc0b17,2f5316da-d08a-428a-85e3-34b921e5b7fc,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 6,assigned,available,,,
b7cdc172-cf62-4eca-bec3-989205ea92c8,2f5316da-d08a-428a-85e3-34b921e5b7fc,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 7,assigned,available,,,
655fcb53-4c18-4159-aefa-724d9cbcc737,2f5316da-d08a-428a-85e3-34b921e5b7fc,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 8,assigned,available,,,
bf5ecfb8-eb8f-40ab-9692-efd61347f709,2f5316da-d08a-428a-85e3-34b921e5b7fc,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 9,assigned,available,,,
52399fa5-eb25-4b67-878f-048d08c2fe88,2f5316da-d08a-428a-85e3-34b921e5b7fc,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 10,assigned,available,,,
15792822-b5da-4ee4-b66e-bc69e7ffa452,2f5316da-d08a-428a-85e3-34b921e5b7fc,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 11,assigned,available,,,
b5585a0e-7e63-4d9e-b6cd-93155157d913,2f5316da-d08a-428a-85e3-34b921e5b7fc,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 12,assigned,available,,,
06ec1567-106c-4c92-9816-9c86a2319117,2f5316da-d08a-428a-85e3-34b921e5b7fc,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 13,assigned,available,,,
e6ed4825-804d-46d2-b5e9-7a61fbcc9af9,2f5316da-d08a-428a-85e3-34b921e5b7fc,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 14,assigned,available,,,
b41e7e0a-7c53-4292-b083-e6c3a87e2248,2f5316da-d08a-428a-85e3-34b921e5b7fc,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 15,assigned,available,,,
8e4ad646-9dc5-48f3-871a-71bb0c996028,2f5316da-d08a-428a-85e3-34b921e5b7fc,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 16,assigned,available,,,
7f7dc0f1-c919-47db-a29a-62bcd9fee324,b27aed1c-0aa6-4b12-94a3-3346d7b4f81e,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 1,assigned,available,,,
991d6bf7-5e74-404e-a081-5a5e67450e27,b27aed1c-0aa6-4b12-94a3-3346d7b4f81e,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 2,assigned,available,,,
09b81355-7968-4365-8a9d-85fba517b9d3,b27aed1c-0aa6-4b12-94a3-3346d7b4f81e,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 3,assigned,available,,,
42906c52-dcc9-4eb9-9bb7-cb9d99c4a267,b27aed1c-0aa6-4b12-94a3-3346d7b4f81e,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 4,assigned,available,,,
c95f1e85-1132-476f-92eb-5a73112c32ea,b27aed1c-0aa6-4b12-94a3-3346d7b4f81e,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 5,assigned,available,,,
1e597705-4723-4349-aabb-3370f20fb20c,b27aed1c-0aa6-4b12-94a3-3346d7b4f81e,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 6,assigned,available,,,
b6beba51-9d7a-47c2-9038-78e1689f7643,b27aed1c-0aa6-4b12-94a3-3346d7b4f81e,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 7,assigned,available,,,
7e318b6a-f2d6-475c-a093-88cad8762b65,b27aed1c-0aa6-4b12-94a3-3346d7b4f81e,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 8,assigned,available,,,
4889222c-1ab9-40a8-831e-c9bc3dd3ce08,b27aed1c-0aa6-4b12-94a3-3346d7b4f81e,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 9,assigned,available,,,
16830a5c-529d-4911-928e-3a6f4d8a7d13,b27aed1c-0aa6-4b12-94a3-3346d7b4f81e,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 10,assigned,available,,,
28f9773d-c8da-46ba-b0ca-16e38aca183d,b27aed1c-0aa6-4b12-94a3-3346d7b4f81e,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 11,assigned,available,,,
b8fd21ff-59df-46b8-a16a-006277388147,b27aed1c-0aa6-4b12-94a3-3346d7b4f81e,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 12,assigned,available,,,
7a7a2e36-0058-4eef-8b83-c270d784cdb8,0b08d785-600e-4987-8969-c422b79bf010,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 1,assigned,available,,,
1ef60f64-7d82-4ad5-a2fc-a44a95899370,0b08d785-600e-4987-8969-c422b79bf010,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 2,assigned,available,,,
82fa39d1-9ea2-4d28-b9f4-3ec0714cf225,0b08d785-600e-4987-8969-c422b79bf010,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 3,assigned,available,,,
4320f538-979a-4b20-8ee9-14ef04d0976c,0b08d785-600e-4987-8969-c422b79bf010,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 4,assigned,available,,,
41328679-9dc1-4992-8f5c-dadbd8a92704,0b08d785-600e-4987-8969-c422b79bf010,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 5,assigned,available,,,
21a39adf-69e4-42b3-9240-9ae41277b1f2,0b08d785-600e-4987-8969-c422b79bf010,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 6,assigned,available,,,
75179cc8-044d-4da5-91e8-0add4544551a,0b08d785-600e-4987-8969-c422b79bf010,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 7,assigned,available,,,
cc70cd98-7179-42fd-8ae6-a7edb447f527,0b08d785-600e-4987-8969-c422b79bf010,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 8,assigned,available,,,
44f5e5f3-03a4-48a6-b182-d0c4663d63b7,0b08d785-600e-4987-8969-c422b79bf010,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 9,assigned,available,,,
1e5bea71-055d-4b6f-bbb8-1e98c6f35476,0b08d785-600e-4987-8969-c422b79bf010,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 10,assigned,available,,,
1bf01043-ea56-40b7-9bad-904632cca26e,0b08d785-600e-4987-8969-c422b79bf010,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 11,assigned,available,,,
d0a1ee1b-4a6f-4096-a3ee-6596adddd353,0b08d785-600e-4987-8969-c422b79bf010,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 12,assigned,available,,,
2e1bb7bb-f812-4a13-b19d-71302550a962,c210c2a2-b9ab-458f-9385-ef0c52d177b2,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 1,assigned,available,,,
a8ca90ed-1142-4594-a144-27fa615d20a9,c210c2a2-b9ab-458f-9385-ef0c52d177b2,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 2,assigned,available,,,
e8604b7d-0d63-4104-aaec-a6ca986d53fc,c210c2a2-b9ab-458f-9385-ef0c52d177b2,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 3,assigned,available,,,
56403640-c290-41b8-bc47-854a58b26b51,c210c2a2-b9ab-458f-9385-ef0c52d177b2,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 4,assigned,available,,,
f8b6d9dc-a6d1-43d5-84da-5a44734ad21a,c210c2a2-b9ab-458f-9385-ef0c52d177b2,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 5,assigned,available,,,
a79600a0-4e61-460a-a75c-ecebb334438f,c210c2a2-b9ab-458f-9385-ef0c52d177b2,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 6,assigned,available,,,
001fefd8-16d5-406d-911c-910db94466fa,c210c2a2-b9ab-458f-9385-ef0c52d177b2,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 7,assigned,available,,,
90a650b4-5357-470e-935c-330d4ec87dfd,c210c2a2-b9ab-458f-9385-ef0c52d177b2,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 8,assigned,available,,,
61272d9a-e659-4b7f-ba9f-eb69e384920e,c210c2a2-b9ab-458f-9385-ef0c52d177b2,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 9,assigned,available,,,
cee62370-1182-445a-9fa0-6d6373ae155c,c210c2a2-b9ab-458f-9385-ef0c52d177b2,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 10,assigned,available,,,
507389d6-809a-4998-928d-040bcba30059,c210c2a2-b9ab-458f-9385-ef0c52d177b2,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 11,assigned,available,,,
19069d45-b2e9-4517-b698-35ab0113c885,c210c2a2-b9ab-458f-9385-ef0c52d177b2,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 12,assigned,available,,,
d8350602-309d-42d4-8b96-88bdab96ef5d,c210c2a2-b9ab-458f-9385-ef0c52d177b2,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 13,assigned,available,,,
d62846d0-111b-4ceb-9269-89edcbdbbb27,c210c2a2-b9ab-458f-9385-ef0c52d177b2,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 14,assigned,available,,,
80ea0138-a3ba-4304-9ed4-d08a6d60acb9,c210c2a2-b9ab-458f-9385-ef0c52d177b2,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 15,assigned,available,,,
48560441-f626-445d-b8c1-933b17fc0e9c,91cb5dad-678c-43b4-8e73-8e1a53401a25,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 1,assigned,available,,,
2bdbbe40-5192-446b-ba23-9d6442f07a1d,91cb5dad-678c-43b4-8e73-8e1a53401a25,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 2,assigned,available,,,
883973eb-3a5f-4feb-b260-c1330a5afafb,91cb5dad-678c-43b4-8e73-8e1a53401a25,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 3,assigned,available,,,
6b1f9128-ed91-4730-940d-19ac8a9b9455,91cb5dad-678c-43b4-8e73-8e1a53401a25,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 4,assigned,available,,,
32fbd5bf-15b7-4ba0-97c7-5d3a77a741b4,91cb5dad-678c-43b4-8e73-8e1a53401a25,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 5,assigned,available,,,
6a6c7a07-cec6-4ae3-a558-d6a2f56cd92a,91cb5dad-678c-43b4-8e73-8e1a53401a25,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 6,assigned,available,,,
a0c2fbd8-74ea-40a6-9933-b027cb186165,91cb5dad-678c-43b4-8e73-8e1a53401a25,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 7,assigned,available,,,
69101283-d1b3-4e3a-90c6-2646b5fe3f1b,91cb5dad-678c-43b4-8e73-8e1a53401a25,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 8,assigned,available,,,
c37196e4-c92f-462c-b976-49814344110d,91cb5dad-678c-43b4-8e73-8e1a53401a25,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 9,assigned,available,,,
323c003c-2c06-474f-acb0-55ae4b7d992d,91cb5dad-678c-43b4-8e73-8e1a53401a25,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 10,assigned,available,,,
8d300af2-2475-41bb-8ac9-2c67da95aac3,91cb5dad-678c-43b4-8e73-8e1a53401a25,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 11,assigned,available,,,
ae936982-a698-43b7-bdb6-c094b2ca9e26,91cb5dad-678c-43b4-8e73-8e1a53401a25,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 12,assigned,available,,,
f20770fb-8703-49eb-a0d7-e3fe063c8c5c,91cb5dad-678c-43b4-8e73-8e1a53401a25,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 13,assigned,available,,,
58002ecc-f746-4db2-9b15-2314ae9fdee3,91cb5dad-678c-43b4-8e73-8e1a53401a25,001d8c2e-6092-46a8-94fb-129267cf5687,874f945a-821e-4a4e-a23f-eb6a83ba6017,Seat 14,assigned,available,,,
